,title,author,publisher,isbn13,pubDate,categoryId,categoryName,description,cover,text,Keyword,genres,mood,interest
45,여름이 온다,이수지,비룡소,9788949114118,2021-07-27,35134,유아,"비룡소의 그림동화 297권. 한국을 넘어 전 세계 독자를 대상으로 활동을 하고 있는 이수지 작가의 그림책이다. 음악과 그림, 이야기를 결합시킨 독특한 그림책으로, 드로잉이 주가 되어 이야기를 끌고 가는 구성이다.",https://image.aladin.co.kr/product/27669/17/coversum/8949114119_1.jpg,비룡소의 그림동화    권  한국을 넘어 전 세계 독자를 대상으로 활동을 하고 있는 이수지 작가의 그림책이다  음악과 그림  이야기를 결합시킨 독특한 그림책으로  드로잉이 주가 되어 이야기를 끌고 가는 구성이다 ,"['결합' '구성' '그림' '그림책' '대상' '독자' '독특' '동화' '드로잉' '비룡소' '세계' '음악' '이수지'
 '이야기' '작가' '한국' '활동']","['동화', '미스터리']",['우울'],"['인간', '사회', '그림', '미술', '정치', '사진', '심리', '가족', '음악']"
46,둥실이네 떡집,김리리,비룡소,9788949162188,2022-04-22,48874,어린이,누적 판매 100만 부(시리즈 전체)를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 '만복이네 떡집' 여섯 번째 이야기다. 6권 &lt;둥실이네 떡집&gt;에는 반려동물과의 이별을 앞둔 여울이의 고민과 소망이 담겨 있다.,https://image.aladin.co.kr/product/29298/67/coversum/8949162180_1.jpg,누적 판매    만 부 시리즈 전체 를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는  만복이네 떡집  여섯 번째 이야기다   권     둥실이네 떡집    에는 반려동물과의 이별을 앞둔 여울이의 고민과 소망이 담겨 있다 ,"['고민' '국내' '기록' '누적' '돌파' '동물' '동화' '떡집' '만복' '반려' '소망' '시리즈' '여울' '이별'
 '이야기' '전체' '창작' '판매']","['역사', '동화']","['고민', '도전', '열정', '열망']","['동물', '사회', '사진', '관계', '정치']"
47,랑랑 형제 떡집,김리리,비룡소,9788949162485,2022-10-26,48874,어린이,"2022년 상반기, 누적 판매 100만 부(시리즈 전체)를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 '만복이네 떡집' 일곱 번째 이야기. 이번 7권 &lt;랑랑 형제 떡집&gt;은 '만복이네 떡집' 시리즈를 또 한 번 활기차게 여는 이야기다.",https://image.aladin.co.kr/product/30374/10/coversum/8949162482_1.jpg,    년 상반기  누적 판매    만 부 시리즈 전체 를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는  만복이네 떡집  일곱 번째 이야기  이번  권     랑랑 형제 떡집    은  만복이네 떡집  시리즈를 또 한 번 활기차게 여는 이야기다 ,"['국내' '기록' '누적' '돌파' '동화' '떡집' '랑랑' '만복' '상반기' '시리즈' '이번' '이야기' '전체' '창작'
 '판매' '형제']","['역사', '동화']","['도전', '슬픔', '열망', '희망']","['사진', '정치']"
48,Go Go 카카오프렌즈 24 : 스웨덴 - 세계 역사 문화 체험 학습만화,김미영,아울북,9788950900236,2022-05-25,48905,어린이,"카카오프렌즈가 시간여행의 주인공이 되어 펼쳐지는 이야기로 독자들은 카카오프렌즈의 재기발랄한 여행을 통해 세계 곳곳의 다양한 역사와 문화를 경험한다. 깜찍한 캐릭터의 매력에 재미있는 스토리와 알찬 정보까지 겸비한 책으로, 어린 독자와 부모님의 마음까지 사로잡았다.",https://image.aladin.co.kr/product/29529/16/coversum/8950900238_1.jpg,카카오프렌즈가 시간여행의 주인공이 되어 펼쳐지는 이야기로 독자들은 카카오프렌즈의 재기발랄한 여행을 통해 세계 곳곳의 다양한 역사와 문화를 경험한다  깜찍한 캐릭터의 매력에 재미있는 스토리와 알찬 정보까지 겸비한 책으로  어린 독자와 부모님의 마음까지 사로잡았다 ,"['겸비' '경험' '곳곳' '다양' '독자' '마음' '매력' '문화' '부모' '세계' '스토리' '시간' '여행' '역사'
 '이야기' '재기' '정보' '주인공' '카카오' '캐릭터' '프렌즈']","['과학', '역사', '판타지']","['우울', '열정', '긍정']","['사회', '가족', '심리', '시간', '여행', '미술', '인간']"
49,마법천자문 53 - 결정을 내려라! 결단할 결(決),유대영,아울북,9788950903138,2022-07-12,48941,어린이,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다.,https://image.aladin.co.kr/product/29781/62/coversum/895090313x_2.jpg,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다  마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다 ,['그림' '마법' '만화' '모험' '소리' '손오공' '이야기' '주문' '학습' '한자'],['시대'],"['긍정', '행복']","['그림', '관계', '영화', '자연']"
50,마법천자문 54 - 처음으로 찾아내다! 발견 發見,유대영,아울북,9788950922955,2022-08-29,48941,어린이,"새로운 악 '마하가라'가 나타나 삼장이 잠들어 있는 마법천자문을 빼앗으려 한다. 손오공은 마하가라와 전투를 벌이며 어떻게든 삼장과 마법천자문을 지키려고 한다. 하지만 전투로 인한 충격으로 마법천자문이 빠르게 낙하하고, 지상과 충돌하여 모든 것이 파괴되고 사라질 절체절명의 위기에 처하는데...",https://image.aladin.co.kr/product/30064/43/coversum/8950922959_2.jpg,새로운 악  마하가라 가 나타나 삼장이 잠들어 있는 마법천자문을 빼앗으려 한다  손오공은 마하가라와 전투를 벌이며 어떻게든 삼장과 마법천자문을 지키려고 한다  하지만 전투로 인한 충격으로 마법천자문이 빠르게 낙하하고  지상과 충돌하여 모든 것이 파괴되고 사라질 절체절명의 위기에 처하는데   ,['낙하' '마법천자문' '마하가라' '손오공' '위기' '전투' '절체절명' '지상' '충격' '충돌' '파괴'],[],"['슬픔', '용기', '열정']","['영화', '동물', '정치']"
51,"세상에서 가장 쉬운 본질육아 - 삶의 근본을 보여주는 부모, 삶을 스스로 개척하는 아이",지나영,21세기북스,9788950941819,2022-09-28,51786,좋은부모,"삶을 스스로 개척하는 내면이 단단한 아이로 키우는 ‘본질육아법’을 소개한다. 왜 열심히 아이를 키우고 있는데도 불안한지, 왜 잘못된 방향인 줄 알면서도 남들 하는 대로 따라 하는지, 왜 공든 육아가 한순간에 무너져내리는지, 대한민국 부모들의 육아 고충을 근본적으로 해결해줄 명쾌한 해법과 쉬운 실천법을 담았다.",https://image.aladin.co.kr/product/30177/32/coversum/8950941813_2.jpg,삶을 스스로 개척하는 내면이 단단한 아이로 키우는  본질육아법 을 소개한다  왜 열심히 아이를 키우고 있는데도 불안한지  왜 잘못된 방향인 줄 알면서도 남들 하는 대로 따라 하는지  왜 공든 육아가 한순간에 무너져내리는지  대한민국 부모들의 육아 고충을 근본적으로 해결해줄 명쾌한 해법과 쉬운 실천법을 담았다 ,"['개척' '고충' '근본' '내면' '대한민국' '방향' '본질' '부모' '불안' '소개' '순간' '실천' '아이' '육아'
 '육아법' '해결' '해법']","['로맨스', '예술']","['열정', '슬픔', '자유', '불안', '고민', '용기']","['동물', '사회', '그림', '가족', '영화', '미술', '여행']"
52,마법천자문 55 - 분명하게 정해라! 결정 決定,유대영,아울북,9788950942274,2022-10-24,48941,어린이,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다. 마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다.,https://image.aladin.co.kr/product/30349/58/coversum/8950942275_1.jpg,손오공의 모험 이야기를 따라가면서 쓰기보다 뜻과 소리를 먼저 읽고 그림으로 한자를 보면서 학습할 수 있도록 한 한자학습만화다  마법의 주문으로 음과 훈을 읽기 때문에 재미있게 한자를 배울 수 있다 ,['그림' '마법' '만화' '모험' '소리' '손오공' '이야기' '주문' '학습' '한자'],['시대'],"['긍정', '행복']","['그림', '관계', '영화', '자연']"
53,정재승의 인간 탐구 보고서 9 - 인간의 선택은 엉망진창이다,"정재은, 이고은",아울북,9788950983154,2022-05-25,49609,어린이,"익숙한 듯 낯선, 인간이라는 세계로의 항해. &lt;정재승의 인간 탐구 보고서&gt; 9권이 출간되었다. 이번에는 ‘선택’이다. 하루에도 수십 번씩 하게 되는 다양한 선택의 과정을 뇌과학과 심리학의 관점으로 파헤쳐 본다.",https://image.aladin.co.kr/product/29528/51/coversum/895098315x_1.jpg,익숙한 듯 낯선  인간이라는 세계로의 항해      정재승의 인간 탐구 보고서      권이 출간되었다  이번에는  선택 이다  하루에도 수십 번씩 하게 되는 다양한 선택의 과정을 뇌과학과 심리학의 관점으로 파헤쳐 본다 ,['과정' '과학' '관점' '보고서' '선택' '세계' '심리학' '이번' '인간' '정재승' '출간' '탐구' '하루' '항해'],"['과학', '로맨스']","['자유', '우울', '희망', '열정', '용기']","['인생', '음악', '사랑', '심리', '가족', '인간', '사회']"
54,Go Go 카카오프렌즈 23 : 싱가포르,김미영,아울북,9788950998707,2022-02-23,48905,어린이,"싱가포르가 다른 나라의 식민지와 말레이시아 연방국을 거쳐 오늘날 동남아시아를 이끄는 독립 국가로 성장하기까지, 카카오프렌즈는 시간문을 통해 과거와 현재를 넘나들며 싱가포르의 숨은 역사와 문화를 알아간다.",https://image.aladin.co.kr/product/28958/24/coversum/895099870x_1.jpg,싱가포르가 다른 나라의 식민지와 말레이시아 연방국을 거쳐 오늘날 동남아시아를 이끄는 독립 국가로 성장하기까지  카카오프렌즈는 시간문을 통해 과거와 현재를 넘나들며 싱가포르의 숨은 역사와 문화를 알아간다 ,"['과거' '국가' '나라' '독립' '동남아시아' '말레이시아' '문화' '성장' '시간' '식민지' '싱가포르' '역사'
 '연방국' '오늘날' '카카오' '프렌즈' '현재']",['역사'],['행복'],"['사랑', '인생', '시간', '심리', '생각']"
55,단순한 열정 (무선) - 문학동네 세계문학전집 99,아니 에르노,문학동네,9788954619585,2012-11-07,50921,소설,'문학동네 세계문학전집' 99권. 프랑스의 문제적 작가 아니 에르노가 1991년 발표한 &lt;단순한 열정&gt;은 연하의 외국인 유부남과의 사랑을 다루며 그 서술의 사실성과 선정성 탓에 출간 당시 평단과 독자층에 큰 충격을 안겨준 작품이다.,https://image.aladin.co.kr/product/2094/95/coversum/8954619584_2.jpg, 문학동네 세계문학전집    권  프랑스의 문제적 작가 아니 에르노가     년 발표한     단순한 열정    은 연하의 외국인 유부남과의 사랑을 다루며 그 서술의 사실성과 선정성 탓에 출간 당시 평단과 독자층에 큰 충격을 안겨준 작품이다 ,"['단순' '당시' '독자층' '동네' '문제' '문학' '발표' '사랑' '사실' '서술' '선정성' '세계' '에르노' '연하'
 '열정' '외국인' '유부남' '작가' '작품' '전집' '출간' '충격' '평단' '프랑스']",['미스터리'],"['고민', '우울', '열정', '용기']","['가족', '사랑', '친구', '인간', '심리', '여행', '인생', '사진', '생각']"
56,친밀한 이방인 - 드라마 &lt;안나&gt; 원작 소설,정한아,문학동네,9788954648523,2017-10-13,50993,소설,"삶에 대한 긍정의 자세와 깊이 있는 시선으로 인생의 비의를 길어올리는 소설가 정한아의 세번째 장편소설. &lt;달의 바다&gt;, &lt;리틀 시카고&gt; 이후 5년 만에 펴내는 장편이다. 한 소설가가 자신의 소설을 훔친 비밀스러운 인물의 행적을 추적해나간다.",https://image.aladin.co.kr/product/11945/32/coversum/s202838681_2.jpg,삶에 대한 긍정의 자세와 깊이 있는 시선으로 인생의 비의를 길어올리는 소설가 정한아의 세번째 장편소설      달의 바다          리틀 시카고     이후  년 만에 펴내는 장편이다  한 소설가가 자신의 소설을 훔친 비밀스러운 인물의 행적을 추적해나간다 ,"['긍정' '리틀' '바다' '비밀' '비의' '소설' '소설가' '시선' '시카고' '이후' '인물' '인생' '자세' '자신'
 '장편' '정한아' '추적' '행적']","['동화', '철학', '판타지', '역사']","['긍정', '도전', '용기']","['자연', '영화', '음악', '시간', '미술', '동물', '인생', '사진']"
57,이토록 평범한 미래,김연수,문학동네,9788954680004,2022-10-07,50993,소설,"작가 김연수가 짧지 않은 침묵을 깨고, &lt;사월의 미, 칠월의 솔&gt;(2013) 이후 9년 만에 여섯번째 소설집을 펴낸다. 작가가 최근 2~3년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로, ‘시간’을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다.",https://image.aladin.co.kr/product/30211/80/coversum/8954680003_1.jpg,작가 김연수가 짧지 않은 침묵을 깨고      사월의 미  칠월의 솔           이후  년 만에 여섯번째 소설집을 펴낸다  작가가 최근    년간 집중적으로 단편 작업에 매진한 끝에 선보이는 소설집으로   시간 을 인식하는 김연수의 변화된 시각을 확인할 수 있게 한다 ,"['김연수' '단편' '매진' '변화' '사월' '소설' '시각' '시간' '이후' '인식' '작가' '작업' '집중' '최근'
 '칠월' '침묵' '확인']",['철학'],"['긍정', '고민', '열망', '위로', '도전', '용기', '불안']","['미술', '동물', '시간', '사진']"
58,여학교의 별 1,와야마 야마,문학동네,9788954684316,2022-01-31,3742,만화,"어느 여학교 2학년 4반. 여고생들의 생기발랄, 리얼한 교실 풍경 속에 발랄함과는 거리가 먼 교사가 있다. 시종일관 무표정에 딱딱한 높임말. 만만치 않아 보이는 2학년 4반 담임 호시 선생님을 두고, 어디로 튈지 모르는 여고생들의 장난이 시작된다.",https://image.aladin.co.kr/product/28663/31/coversum/8954684319_1.jpg,어느 여학교  학년  반  여고생들의 생기발랄  리얼한 교실 풍경 속에 발랄함과는 거리가 먼 교사가 있다  시종일관 무표정에 딱딱한 높임말  만만치 않아 보이는  학년  반 담임 호시 선생님을 두고  어디로 튈지 모르는 여고생들의 장난이 시작된다 ,['거리' '교사' '교실' '높임말' '담임' '무표정' '선생' '시작' '여고생' '여학교' '장난' '풍경' '학년' '호시'],"['시대', '판타지']","['행복', '슬픔', '열정']","['관계', '일상', '시', '사회']"
59,나의 마녀 4 (완결기념 북케이스 세트) - 일러스트 엽서 2매 + 릴리 파우치 + 비하인드 소책자(32p) + 북케이스 + 디지털 특전,해윤,문학동네,9788954684637,2022-01-28,7443,만화,마녀들의 이상한 사랑을 그린 로맨스 웹툰 『나의 마녀』 1부의 단행본. 지나치게 아름다운 나머지 마녀로 몰리며 괴롭힘을 당하는 소녀 코델리아. 코델리아 이전에 마을의 희생양이었던 외팔 소년 콜린은 약자를 괴롭히는 사람들에게 회의를 느낀다. 마침내 정체를 드러낸 진짜 마녀는 콜린에게 뜻밖의 이야기를 들려주는데…,https://image.aladin.co.kr/product/28582/10/coversum/8954684637_1.jpg,마녀들의 이상한 사랑을 그린 로맨스 웹툰  나의 마녀   부의 단행본  지나치게 아름다운 나머지 마녀로 몰리며 괴롭힘을 당하는 소녀 코델리아  코델리아 이전에 마을의 희생양이었던 외팔 소년 콜린은 약자를 괴롭히는 사람들에게 회의를 느낀다  마침내 정체를 드러낸 진짜 마녀는 콜린에게 뜻밖의 이야기를 들려주는데 ,"['나머지' '단행본' '뜻밖' '로맨스' '마녀' '마을' '사람' '사랑' '소녀' '소년' '약자' '외팔' '웹툰' '이상'
 '이야기' '이전' '정체' '코델리아' '콜린' '회의' '희생양']","['시대', '로맨스', '전쟁', '동화', '판타지']",['고민'],"['생각', '정치', '관계', '시', '사랑', '사진', '음악', '그림']"
60,오래되고 멋진 클래식 레코드,무라카미 하루키,문학동네,9788954685672,2022-03-25,51373,에세이,"본업인 소설가 외에도 사시사철 음악과 함께하는 애호가, 눈에 들어온 것은 저도 모르게 모아버리고 마는 수집가로도 유명한 무라카미 하루키가 개인적으로 소장중인 1만 5천여 장의 아날로그 레코드 중 486장의 클래식 레코드를 한 권의 책에 담아냈다.",https://image.aladin.co.kr/product/29083/16/coversum/8954685676_1.jpg,본업인 소설가 외에도 사시사철 음악과 함께하는 애호가  눈에 들어온 것은 저도 모르게 모아버리고 마는 수집가로도 유명한 무라카미 하루키가 개인적으로 소장중인  만  천여 장의 아날로그 레코드 중    장의 클래식 레코드를 한 권의 책에 담아냈다 ,['개인' '레코드' '무라카미' '본업' '소설가' '소장' '수집가' '아날로그' '애호가' '음악' '클래식' '하루키'],['판타지'],"['불행', '긍정']","['시', '정치', '사랑', '음악', '가족']"
61,가라오케 가자!,와야마 야마,문학동네,9788954685696,2022-04-14,3746,만화,야쿠자 쿄지는 ‘문신’이라는 끔찍한 벌칙이 걸린 두목님 배 노래 대회에서 살아남기 위해 인근 중학교의 합창부 부장 사토미를 찾아간다. 슬럼프로 우울에 빠져 있던 사토미는 다짜고짜 찾아와 노래 선생님이 되어달라는 야쿠자 아저씨가 귀찮기만 하다.,https://image.aladin.co.kr/product/29251/15/coversum/8954685692_1.jpg,야쿠자 쿄지는  문신 이라는 끔찍한 벌칙이 걸린 두목님 배 노래 대회에서 살아남기 위해 인근 중학교의 합창부 부장 사토미를 찾아간다  슬럼프로 우울에 빠져 있던 사토미는 다짜고짜 찾아와 노래 선생님이 되어달라는 야쿠자 아저씨가 귀찮기만 하다 ,"['노래' '대회' '두목' '문신' '벌칙' '부장' '사토미' '선생' '슬럼프' '아저씨' '야쿠자' '우울' '인근'
 '중학교' '창부' '쿄지']","['예술', '과학', '시대']","['용기', '불행', '우울', '위로']","['사랑', '인간', '시', '가족', '관계']"
62,여학교의 별 2,와야마 야마,문학동네,9788954685825,2022-05-05,3742,만화,"호시 선생님의 범상치 않은 졸업 사진은 도시 전설을 낳고, 배구부 학생들을 위해 기념품 제작에 나선 고바야시 선생님은 의외의 재능을 발견한다. 조금씩 밝혀지는 선생님들의 진짜 모습과, 시시함조차 사랑스러운 학생들의 엉뚱발랄 학교생활.",https://image.aladin.co.kr/product/29305/42/coversum/895468582x_1.jpg,호시 선생님의 범상치 않은 졸업 사진은 도시 전설을 낳고  배구부 학생들을 위해 기념품 제작에 나선 고바야시 선생님은 의외의 재능을 발견한다  조금씩 밝혀지는 선생님들의 진짜 모습과  시시함조차 사랑스러운 학생들의 엉뚱발랄 학교생활 ,"['고바야시' '구부' '기념품' '도시' '모습' '발견' '범상' '사랑' '사진' '생활' '선생' '의외' '재능' '전설'
 '제작' '졸업' '학교' '학생' '호시']","['미스터리', '전쟁', '동화', '예술']","['열정', '우울', '슬픔', '긍정', '열망', '희망']","['심리', '사랑', '사진', '시']"
63,2022 제13회 젊은작가상 수상작품집,"임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제",문학동네,9788954685887,2022-04-08,50993,소설,"2010년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이 13회를 맞았다. 올해 젊은작가상에 이름을 올린 수상 작가는 임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제이다.",https://image.aladin.co.kr/product/29206/71/coversum/8954685889_2.jpg,    년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이   회를 맞았다  올해 젊은작가상에 이름을 올린 수상 작가는 임솔아  김멜라  김병운  김지연  김혜진  서수진  서이제이다 ,"['김병운' '김지연' '김혜진' '독자' '멜라' '문단' '서수진' '서이' '수상' '올해' '이름' '작가' '제이다'
 '제정' '지지']",['전쟁'],"['용기', '열정']","['심리', '자연', '친구', '인간', '생각']"
64,룬의 아이들 - 블러디드 5,전민희,엘릭시르,9788954686662,2022-05-30,51122,소설,전민희 작가의 대표작 &lt;룬의 아이들&gt; '블러디드' 편. '룬의 아이들' 시리즈 3부에 해당하는 이번 작품은 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으킨다.,https://image.aladin.co.kr/product/29536/33/coversum/8954686664_2.jpg,전민희 작가의 대표작     룬의 아이들      블러디드  편   룬의 아이들  시리즈  부에 해당하는 이번 작품은 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으킨다 ,"['대표작' '독자' '등장' '블러디' '속도' '시리즈' '아이' '이번' '작가' '작품' '전개' '전민희' '캐릭터'
 '해당' '호기심']","['미스터리', '철학', '예술', '판타지']",[],"['생각', '영화', '관계']"
65,저만치 혼자서,김훈,문학동네,9788954686921,2022-05-31,50993,소설,언제나 운명과 대면하는 인간의 자리에서 글을 써온 김훈의 소설집 『저만치 혼자서』가 출간되었다. 2006년 첫 소설집 『강산무진』을 펴낸 후 집필해온 7편의 단편소설을 묶은 두번째 소설집이다.,https://image.aladin.co.kr/product/29565/43/coversum/8954686923_1.jpg,언제나 운명과 대면하는 인간의 자리에서 글을 써온 김훈의 소설집  저만치 혼자서 가 출간되었다      년 첫 소설집  강산무진 을 펴낸 후 집필해온  편의 단편소설을 묶은 두번째 소설집이다 ,['강산' '김훈' '단편' '대면' '무진' '소설' '운명' '인간' '자리' '집필' '출간' '편의' '혼자'],"['철학', '시대', '판타지']","['고민', '행복', '우울', '도전', '용기', '희망']","['미술', '친구', '동물', '시간', '인간', '정치']"
66,가녀장의 시대,이슬아,이야기장수,9788954688796,2022-10-07,50993,소설,매일 한 편씩 이메일로 독자들에게 글을 보내는 &lt;일간 이슬아&gt;로 그 어떤 등단 절차나 시스템의 승인 없이도 독자와 직거래를 트며 우리 시대의 대표 에세이스트로 자리잡은 작가 이슬아의 첫 장편소설. 가부장도 가모장도 아닌 가녀장이 주인공인 이야기이다.,https://image.aladin.co.kr/product/30261/10/coversum/8954688799_1.jpg,매일 한 편씩 이메일로 독자들에게 글을 보내는     일간 이슬아    로 그 어떤 등단 절차나 시스템의 승인 없이도 독자와 직거래를 트며 우리 시대의 대표 에세이스트로 자리잡은 작가 이슬아의 첫 장편소설  가부장도 가모장도 아닌 가녀장이 주인공인 이야기이다 ,"['가녀' '가부장' '대표' '독자' '등단' '모장' '소설' '승인' '시대' '시스템' '에세' '이메일' '이스트'
 '이슬아' '이야기' '일간' '자리' '작가' '장편' '절차' '주인공' '직거래']","['철학', '시대', '역사']","['도전', '용기', '열망']","['영화', '미술', '동물', '관계', '심리', '정치', '인간']"
67,믿음에 대하여 - 박상영 연작소설,박상영,문학동네,9788954699808,2022-07-20,50993,소설,"2022년 세계 3대 문학상 중 하나로 손꼽히는 맨부커 인터내셔널의 후보로 선정되어 화제를 불러일으킨 소설가 박상영의 연작소설. 온전히 자신의 힘으로 스스로를 거두어야 하는, 일과 사랑을 모두 놓칠 수 없지만 그중 하나도 제대로 이루기 어려운 삼십대의 고충을 특유의 생생한 입담으로 전한다.",https://image.aladin.co.kr/product/29808/73/coversum/8954699804_2.jpg,    년 세계  대 문학상 중 하나로 손꼽히는 맨부커 인터내셔널의 후보로 선정되어 화제를 불러일으킨 소설가 박상영의 연작소설  온전히 자신의 힘으로 스스로를 거두어야 하는  일과 사랑을 모두 놓칠 수 없지만 그중 하나도 제대로 이루기 어려운 삼십대의 고충을 특유의 생생한 입담으로 전한다 ,"['고충' '문학상' '박상영' '부커' '사랑' '선정' '세계' '소설' '소설가' '스스로' '연작' '인터내셔널' '입담'
 '자신' '특유' '화제' '후보']","['전쟁', '철학', '판타지']","['슬픔', '희망', '우울', '도전', '용기', '긍정']","['사랑', '심리', '가족', '동물', '사진', '인생', '시']"
68,하얼빈,김훈,문학동네,9788954699914,2022-08-03,51123,소설,‘우리 시대 최고의 문장가’ ‘작가들의 작가’로 일컬어지는 소설가 김훈의 신작 장편소설 『하얼빈』이 출간되었다. 『하얼빈』은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다.,https://image.aladin.co.kr/product/29857/0/coversum/895469991x_3.jpg, 우리 시대 최고의 문장가   작가들의 작가 로 일컬어지는 소설가 김훈의 신작 장편소설  하얼빈 이 출간되었다   하얼빈 은 김훈이 작가로 활동하는 내내 인생 과업으로 삼아왔던 특별한 작품이다 ,"['과업' '김훈' '문장가' '소설' '소설가' '시대' '신작' '인생' '작가' '작품' '장편' '최고' '출간' '특별'
 '하얼빈' '활동']","['철학', '판타지', '시대', '역사']","['도전', '용기', '자유', '긍정']","['동물', '사회', '인생', '친구']"
69,삶의 격 - 존엄성을 지키며 살아가는 방법,파스칼 메르시어(페터 비에리),은행나무,9788956608075,2014-10-17,51492,인문학,독일 최고의 철학 부문 에세이상 '트락타투스상' 2014년 수상작. 철학자이자 &lt;리스본행 야간열차&gt;의 작가인 페터 비에리 교수의 역작이다.,https://image.aladin.co.kr/product/4761/39/coversum/8956608075_2.jpg,독일 최고의 철학 부문 에세이상  트락타투스상      년 수상작  철학자이자     리스본행 야간열차    의 작가인 페터 비에리 교수의 역작이다 ,"['교수' '독일' '리스' '본행' '부문' '비에리' '상작' '야간열차' '에세' '역작' '이상' '작가' '철학' '철학자'
 '최고' '투스' '페터']","['과학', '시대', '판타지', '철학']","['희망', '고민', '위로', '용기', '도전', '자유', '긍정']","['인간', '동물', '시', '친구', '인생', '여행']"
70,트렌드 코리아 2022 - 서울대 소비트렌드 분석센터의 2022 전망,"김난도, 전미영, 최지혜, 이향은, 이준영, 이수진, 서유현, 권정윤, 한다혜, 이혜원",미래의창,9788959897001,2021-10-06,263,경제경영,"2021년 대한민국은 2020년에 이어 코로나19 팬데믹의 타격으로 휘청거릴 수밖에 없었다. 이러한 격변에 우리는 어떻게 대응할 것인가? 용맹하고 거침없는 호랑이의 기세가 기대되는 2022년, 『트렌드 코리아 2022』은 반전의 시작을 알리는 변화의 징후들을 포착하는 데 결정적인 도움을 줄 것이다.",https://image.aladin.co.kr/product/27971/10/coversum/s822734222_3.jpg,    년 대한민국은     년에 이어 코로나   팬데믹의 타격으로 휘청거릴 수밖에 없었다  이러한 격변에 우리는 어떻게 대응할 것인가  용맹하고 거침없는 호랑이의 기세가 기대되는     년   트렌드 코리아      은 반전의 시작을 알리는 변화의 징후들을 포착하는 데 결정적인 도움을 줄 것이다 ,"['격변' '결정' '기대' '기세' '대응' '대한민국' '도움' '반전' '변화' '시작' '용맹' '징후' '코로나' '코리아'
 '타격' '트렌드' '포착' '호랑이']","['예술', '로맨스']","['긍정', '슬픔', '행복', '열망', '위로', '자유']","['사회', '여행', '영화', '인생', '심리']"
71,트렌드 코리아 2023 - 서울대 소비트렌드 분석센터의 2023 전망,"김난도, 전미영, 최지혜, 이수진, 권정윤, 이준영, 이향은, 한다혜, 이혜원, 추예린",미래의창,9788959897094,2022-10-05,263,경제경영,"2년이 넘는 시간 동안 지속된 코로나19 사태를 거치면서 우리의 삶은 큰 변화를 맞이했다. 2022년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만, 코로나19 이전의 풍경과 완전히 같을 수는 없었다. 그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가?",https://image.aladin.co.kr/product/30169/22/coversum/8959897094_3.jpg, 년이 넘는 시간 동안 지속된 코로나   사태를 거치면서 우리의 삶은 큰 변화를 맞이했다      년 하반기에 이르러 사회적 거리두기가 해제되면서 한산했던 거리가 조금씩 활기를 띠기 시작했고 그곳을 오가는 사람들의 표정 역시 부쩍 밝아졌지만  코로나   이전의 풍경과 완전히 같을 수는 없었다  그렇다면 우리는 무엇을 무기로 삼아 변화로 가득한 세상을 헤쳐나갈 것인가 ,"['거리' '동안' '두기' '무기' '변화' '사람' '사태' '사회' '세상' '시간' '시작' '이전' '지속' '코로나'
 '표정' '풍경' '하반기' '해제' '활기']","['철학', '판타지']","['슬픔', '위로', '희망']","['그림', '일상', '시간', '시', '사회', '동물']"
