,title,author,publisher,isbn13,pubDate,categoryId,categoryName,description,cover
111,파친코 1,"이민진 (지은이), 이미정 (옮긴이)",문학사상,9788970129815,2018-03-23,50919,국내도서>소설/시/희곡>영미소설,"""역사가 우리를 망쳐놨지만 그래도 상관없다."" 이 강렬한 문장으로 시작되는 소설 &lt;파친코&gt;는 내국인이면서 끝내 이방인일 수밖에 없었던 자이니치(재일동포)들의 처절한 생애를 깊이 있는 필체로 담아낸, 작가 이민진의 혼이 담긴 작품이다.",https://image.aladin.co.kr/product/13740/67/coversum/8970129812_2.jpg
112,파친코 2,"이민진 (지은이), 이미정 (옮긴이)",문학사상,9788970129822,2018-03-23,50919,국내도서>소설/시/희곡>영미소설,"""역사가 우리를 망쳐놨지만 그래도 상관없다."" 이 강렬한 문장으로 시작되는 소설 &lt;파친코&gt;는 내국인이면서 끝내 이방인일 수밖에 없었던 자이니치(재일동포)들의 처절한 생애를 깊이 있는 필체로 담아낸, 작가 이민진의 혼이 담긴 작품이다.",https://image.aladin.co.kr/product/13740/98/coversum/8970129820_2.jpg
113,아무도 흔들 수 없는 나라 - 한 권에 담은 문재인 대통령 주요 연설문집,"문재인 (지은이), 대통령 비서실 (엮은이)",김영사,9788934961536,2022-03-28,51277,국내도서>사회과학>한국정치사정/정치사>한국정치사정/정치사-일반,"대통령 비서실이 직접 엮은 문재인 대통령의 말과 글. 나라다운 나라, 아무도 흔들 수 없는 나라를 향한 5년의 기록. “국민과 함께 새로운 100년을 열었습니다”",https://image.aladin.co.kr/product/29168/43/coversum/8934961538_2.jpg
114,"가불 선진국 - 연대와 공존, 사회권 선진국을 위한 제언",조국 (지은이),메디치미디어,9791157062560,2022-03-25,51059,국내도서>사회과학>비평/칼럼>한국사회비평/칼럼,한국은 전 세계가 놀랄 정도로 가파른 성장을 거듭해오며 선진국 반열에 들어섰다. 그러나 선진국 대한민국의 환호 뒤에는 수많은 사회적·경제적 약자의 희생이 놓여 있다. 문재인 정부의 공직자로 활동한 저자는 ‘사회권 보장’을 통해 그동안 소외돼온 약자층에 진 ‘빚’을 갚아야 한다고 주장한다. 그래야만 선진국 반열에 오르기 위해 ‘가불’했던 ‘빚’을 갚고 지속 가능한 선진국이 될 수 있다.,https://image.aladin.co.kr/product/29102/87/coversum/k912837067_1.jpg
115,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,https://image.aladin.co.kr/product/29045/74/coversum/k192836746_2.jpg
116,롤랑의 노래 - 국내 최초 중세 프랑스어 원전 완역본,김준한 (옮긴이),휴머니스트,9791160808261,2022-04-11,51533,국내도서>인문학>신화/종교학>세계의 신화와 전설>서양의 신화와 전설,"《롤랑의 노래》는 11세기 후반 프랑스에서 탄생한 4,002행의 무훈시(武勳詩)로, 중세 프랑스 최고(最古)의 기사문학이자, 오늘날 전 세계 독자들에게 가장 널리 읽히는 중세 프랑스 문학작품이다.",https://image.aladin.co.kr/product/27509/16/coversum/k262837373_2.jpg
117,열혈강호 85,"전극진 (지은이), 양재현 (그림)",대원씨아이(만화),9791168940376,2022-03-29,2558,국내도서>만화>소년만화>무협,,https://image.aladin.co.kr/product/29168/22/coversum/k592837470_1.jpg
118,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
119,김학렬의 부동산 투자 절대 원칙 - 최강 인플루언서 빠숑과 함께하는 나의 평생 부동산 교과서,김학렬(빠숑) (지은이),에프엔미디어,9791188754595,2022-04-12,175,국내도서>경제경영>재테크/투자>부동산/경매,"‘부린이’를 위한 내 집 마련 지침부터 다주택자를 위한 조언까지, 부동산 관련 의사결정이 필요한 이들에게 원칙과 기준을 조목조목 알려주는 책. 닉네임 ‘빠숑’으로 더 유명한 대한민국 대표 부동산 전문가 김학렬 스마트튜브 부동산조사연구소 소장이 데이터와 입지 분석, 오랜 경험과 관찰을 바탕으로 부동산을 보는 안목을 높여준다.",https://image.aladin.co.kr/product/29175/45/coversum/k142837679_2.jpg
120,143층 나무 집,"앤디 그리피스 (지은이), 테리 덴톤 (그림), 신수진 (옮긴이)",시공주니어,9791165799052,2022-03-30,48877,국내도서>어린이>동화/명작/고전>외국창작동화,"나무 집에는 재활용 창고, 다있어 낱말 기계, 으스스한 공동묘지, 불평불만 방 들이 새로 생긴다. 그런데 쉬지 않고 나무 집을 올려 지으면서 글도 쓰고 그림도 그리느라 앤디와 테리 모두 지친 상태. 그래서 두 사람은 나무 집에 새로 만든 캠핑장으로 휴가를 떠나기로 하는데….",https://image.aladin.co.kr/product/29109/11/coversum/k762837268_1.jpg
121,파친코 1,"이민진 (지은이), 이미정 (옮긴이)",문학사상,9788970129815,2018-03-23,50919,국내도서>소설/시/희곡>영미소설,"""역사가 우리를 망쳐놨지만 그래도 상관없다."" 이 강렬한 문장으로 시작되는 소설 &lt;파친코&gt;는 내국인이면서 끝내 이방인일 수밖에 없었던 자이니치(재일동포)들의 처절한 생애를 깊이 있는 필체로 담아낸, 작가 이민진의 혼이 담긴 작품이다.",https://image.aladin.co.kr/product/13740/67/coversum/8970129812_2.jpg
122,파친코 2,"이민진 (지은이), 이미정 (옮긴이)",문학사상,9788970129822,2018-03-23,50919,국내도서>소설/시/희곡>영미소설,"""역사가 우리를 망쳐놨지만 그래도 상관없다."" 이 강렬한 문장으로 시작되는 소설 &lt;파친코&gt;는 내국인이면서 끝내 이방인일 수밖에 없었던 자이니치(재일동포)들의 처절한 생애를 깊이 있는 필체로 담아낸, 작가 이민진의 혼이 담긴 작품이다.",https://image.aladin.co.kr/product/13740/98/coversum/8970129820_2.jpg
123,2022 제13회 젊은작가상 수상작품집,"임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제 (지은이)",문학동네,9788954685887,2022-04-08,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"2010년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이 13회를 맞았다. 올해 젊은작가상에 이름을 올린 수상 작가는 임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제이다.",https://image.aladin.co.kr/product/29206/71/coversum/8954685889_2.jpg
124,"가불 선진국 - 연대와 공존, 사회권 선진국을 위한 제언",조국 (지은이),메디치미디어,9791157062560,2022-03-25,51059,국내도서>사회과학>비평/칼럼>한국사회비평/칼럼,한국은 전 세계가 놀랄 정도로 가파른 성장을 거듭해오며 선진국 반열에 들어섰다. 그러나 선진국 대한민국의 환호 뒤에는 수많은 사회적·경제적 약자의 희생이 놓여 있다. 문재인 정부의 공직자로 활동한 저자는 ‘사회권 보장’을 통해 그동안 소외돼온 약자층에 진 ‘빚’을 갚아야 한다고 주장한다. 그래야만 선진국 반열에 오르기 위해 ‘가불’했던 ‘빚’을 갚고 지속 가능한 선진국이 될 수 있다.,https://image.aladin.co.kr/product/29102/87/coversum/k912837067_1.jpg
125,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,https://image.aladin.co.kr/product/29045/74/coversum/k192836746_2.jpg
126,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
127,얼굴만으론 좋아할 수 없어요 3,"안자이 카린 (지은이), 이소연 (옮긴이)",서울미디어코믹스(서울문화사),9791136753465,2022-04-29,3742,국내도서>만화>순정만화>레이디스 코믹,"자타 공인, 얼굴을 밝히는 여고생 사나는 같은 학교 선배인 카나토의 퇴학을 막기 위해 SNS 「운영자」가 된다. 목표로 하는 팔로워 수를 달성하고 접촉 금지도 해제된 두 사람은…? 심지어 캠핑장에서 사건 발생.",https://image.aladin.co.kr/product/29218/25/coversum/k232837899_1.jpg
128,3월의 라이온 16,"우미노 치카 (지은이), 서현아 (옮긴이)",시리얼(학산문화사),9791134899950,2022-04-07,3742,국내도서>만화>순정만화>레이디스 코믹,,https://image.aladin.co.kr/product/29218/15/coversum/k752837898_1.jpg
129,아무도 흔들 수 없는 나라 - 한 권에 담은 문재인 대통령 주요 연설문집,"문재인 (지은이), 대통령 비서실 (엮은이)",김영사,9788934961536,2022-03-28,51277,국내도서>사회과학>한국정치사정/정치사>한국정치사정/정치사-일반,"대통령 비서실이 직접 엮은 문재인 대통령의 말과 글. 나라다운 나라, 아무도 흔들 수 없는 나라를 향한 5년의 기록. “국민과 함께 새로운 100년을 열었습니다”",https://image.aladin.co.kr/product/29168/43/coversum/8934961538_2.jpg
130,위대한 국민의 나라 - 문재인정부 5년의 기록,문재인 대통령 비서실 (지은이),한즈미디어(한스미디어),9791160077940,2022-04-13,51277,국내도서>사회과학>한국정치사정/정치사>한국정치사정/정치사-일반,2017년 문재인 대통령 취임 이후부터 2022년 마지막 임기까지 문재인정부 5년의 모든 것을 담아낸 국정 기록물이다.,https://image.aladin.co.kr/product/29224/93/coversum/k782837999_1.jpg
131,가라오케 가자!,"와야마 야마 (지은이), 현승희 (옮긴이)",문학동네,9788954685696,2022-04-14,3746,국내도서>만화>소년만화>청소년 성장,야쿠자 쿄지는 ‘문신’이라는 끔찍한 벌칙이 걸린 두목님 배 노래 대회에서 살아남기 위해 인근 중학교의 합창부 부장 사토미를 찾아간다. 슬럼프로 우울에 빠져 있던 사토미는 다짜고짜 찾아와 노래 선생님이 되어달라는 야쿠자 아저씨가 귀찮기만 하다.,https://image.aladin.co.kr/product/29251/15/coversum/8954685692_1.jpg
132,2022 제13회 젊은작가상 수상작품집,"임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제 (지은이)",문학동네,9788954685887,2022-04-08,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"2010년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이 13회를 맞았다. 올해 젊은작가상에 이름을 올린 수상 작가는 임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제이다.",https://image.aladin.co.kr/product/29206/71/coversum/8954685889_2.jpg
133,괴수 8호 6 (일러스트 카드 2종 + 캐릭터 일러스트 카드 포함 특장판),"마츠모토 나오야 (지은이), 유유리 (옮긴이)",서울미디어코믹스(서울문화사),,2022-04-29,3724,국내도서>만화>소년만화>액션,"괴수 9호와 조우했으나 변신이 되지 않아 위기에 몰린 히비노 카프카. 그때 나타난 시노미야 키코루와 함께 괴수 9호와 대치하지만, 변신이 되지 않는 이유가 카프카 자신의 두려움 때문임을 깨닫는다. 한편, 나루미 대장의 앞에도 나타난 괴수 9호가 전투 도중 진화를 이루는데…?!",https://image.aladin.co.kr/product/29263/62/coversum/k802837705_1.jpg
134,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,https://image.aladin.co.kr/product/29045/74/coversum/k192836746_2.jpg
135,저주토끼 (리커버),정보라 (지은이),아작,9791166686665,2022-04-01,89482,국내도서>소설/시/희곡>과학소설(SF)>한국 과학소설,수준 높은 호러 SF/판타지 창작으로 꾸준히 독자들의 사랑을 받아온 정보라 작가 대표 소설집. 동서고금을 넘나드는 배경과 인물과 사건들이 넘치는 10편의 작품이 아우르는 주제는 복수와 저주. 저자의 풍부한 상상력은 가차 없는 저주로 복수를 대신한다.,https://image.aladin.co.kr/product/29084/68/coversum/k122836656_2.jpg
136,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
137,베르세르크 41 (일러스트 브로마이드 + 일러스트 보드 + 일러스트북 포함 특별판),미우라 켄타로 (지은이),대원씨아이(만화),9791168944084,2022-04-30,3724,국내도서>만화>소년만화>액션,,https://image.aladin.co.kr/product/29268/24/coversum/k032837804_1.jpg
138,꽃샘바람에 흔들린다면 너는 꽃,류시화 (지은이),수오서재,9791190382618,2022-04-11,51167,국내도서>소설/시/희곡>시>한국시,"류시화 시인이 10년 만에 내놓는 시집. 삶 속에서 심호흡이 필요할 때 가슴으로 암송하는 시, 세계를 내면에서 보고 마음속 불을 기억하게 해 주는 시 70편이 실렸다. 섬세한 언어 감각, 자유로운 시적 상상력이 빛난다.",https://image.aladin.co.kr/product/29181/79/coversum/k712837984_1.jpg
139,"가불 선진국 - 연대와 공존, 사회권 선진국을 위한 제언",조국 (지은이),메디치미디어,9791157062560,2022-03-25,51059,국내도서>사회과학>비평/칼럼>한국사회비평/칼럼,한국은 전 세계가 놀랄 정도로 가파른 성장을 거듭해오며 선진국 반열에 들어섰다. 그러나 선진국 대한민국의 환호 뒤에는 수많은 사회적·경제적 약자의 희생이 놓여 있다. 문재인 정부의 공직자로 활동한 저자는 ‘사회권 보장’을 통해 그동안 소외돼온 약자층에 진 ‘빚’을 갚아야 한다고 주장한다. 그래야만 선진국 반열에 오르기 위해 ‘가불’했던 ‘빚’을 갚고 지속 가능한 선진국이 될 수 있다.,https://image.aladin.co.kr/product/29102/87/coversum/k912837067_1.jpg
140,"아무튼, 노래 - 노래와 함께 오래된 사람이 된다",이슬아 (지은이),위고,9791186602713,2022-04-26,51371,국내도서>에세이>한국에세이,"『아무튼, 노래』는 아무튼 시리즈 마흔아홉 번째 책이자 이슬아 작가의 열 번째 책으로, 노래에 대한 오랜 사랑의 고백이면서 노래와 함께 점점 더 깨끗하고, 아름답고, 오래된 사람이 되어가는 이야기이다.",https://image.aladin.co.kr/product/29247/76/coversum/k972837390_1.jpg
141,시맨틱 에러 대본집 - 제이선 대본집,제이선 (지은이),blackD(블랙디),9791192186559,2022-05-17,51054,국내도서>예술/대중문화>영화/드라마>시나리오/시나리오작법,‘드에러단’이라는 단어를 탄생시키며 엄청난 흥행 돌풍을 일으킨 왓챠 오리지널 드라마 &lt;시맨틱 에러&gt;를 대본집으로 만날 수 있게 되었다. 저수리 작가의 동명 웹소설(리디)을 원작으로 한 드라마 &lt;시맨틱 에러&gt;는 왓챠 종영 이후 시간이 흘러도 1위의 자리에서 좀체 내려올 줄을 모르며 기분 좋은 신드롬을 이어가고 있다.,https://image.aladin.co.kr/product/29304/75/coversum/k452837507_1.jpg
142,작별인사,김영하 (지은이),복복서가,9791191114225,2022-05-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다.",https://image.aladin.co.kr/product/29281/68/coversum/k122837904_1.jpg
143,여학교의 별 2,"와야마 야마 (지은이), 현승희 (옮긴이)",문학동네,9788954685825,2022-05-05,3742,국내도서>만화>순정만화>레이디스 코믹,"호시 선생님의 범상치 않은 졸업 사진은 도시 전설을 낳고, 배구부 학생들을 위해 기념품 제작에 나선 고바야시 선생님은 의외의 재능을 발견한다. 조금씩 밝혀지는 선생님들의 진짜 모습과, 시시함조차 사랑스러운 학생들의 엉뚱발랄 학교생활.",https://image.aladin.co.kr/product/29305/42/coversum/895468582x_1.jpg
144,지박소년 하나코 군 17 (특장판) - 초판 한정 홀로그램 양면 책갈피 + 선착순 한정 아크릴 스탠딩 POP,"아이다이로 (지은이), 장혜영 (옮긴이)",서울미디어코믹스(서울문화사),,2022-05-31,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,"하나코가 있는 ""경계""로 통하는 단서를 찾는 네네 일행. 저주받은 【빨간 집】에서 만난 꼬마는 어린 시절의 츠카사였다. 츠카사와 함께 집에서 탈출을 시도하지만 앞이 가로막히는데….",https://image.aladin.co.kr/product/29299/54/coversum/k832837500_1.jpg
145,이상한 과자 가게 전천당 14,"히로시마 레이코 (지은이), 쟈쟈 (그림), 김정화 (옮긴이)",길벗스쿨,9791164064243,2022-04-25,48877,국내도서>어린이>동화/명작/고전>외국창작동화,"&lt;이상한 과자 가게 전천당&gt; 시즌 2. 14권은 과자의 힘이 어떠하든, 차곡차곡 쌓은 진심은 어떻게든 통한다는 것을 다양한 에피소드들을 통해 보여준다. 14권에서도 그렇듯, '전천당'의 과자는 불행과 행복을 모두 가져다준다. 선택은 손님의 몫이다.",https://image.aladin.co.kr/product/29281/75/coversum/k482837904_1.jpg
146,도쿄 리벤저스 24,와쿠이 켄 (지은이),학산문화사(만화),9791168762220,2022-04-22,4134,국내도서>만화>본격장르만화>판타지>드라마틱 판타지,,https://image.aladin.co.kr/product/29299/18/coversum/k772837509_1.jpg
147,흔한남매 10,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수)",미래엔아이세움,9791168411685,2022-04-28,49995,국내도서>어린이>TV/만화/영화>만화 일반,"으뜸이와 에이미의 우당탕탕 다이어트 대작전, 사랑에 빠진 장민철, 에이미의 웃음 가득한 브이로그, 투명 인간이 된 으뜸이, 공포의 안내 방송, 10년 뒤 에이미와 만난 으뜸이 등 흔한남매의 일상 속엔 생기 넘치는 공감과 웃음이 가득하다.",https://image.aladin.co.kr/product/29286/99/coversum/k082837005_1.jpg
148,가라오케 가자!,"와야마 야마 (지은이), 현승희 (옮긴이)",문학동네,9788954685696,2022-04-14,3746,국내도서>만화>소년만화>청소년 성장,야쿠자 쿄지는 ‘문신’이라는 끔찍한 벌칙이 걸린 두목님 배 노래 대회에서 살아남기 위해 인근 중학교의 합창부 부장 사토미를 찾아간다. 슬럼프로 우울에 빠져 있던 사토미는 다짜고짜 찾아와 노래 선생님이 되어달라는 야쿠자 아저씨가 귀찮기만 하다.,https://image.aladin.co.kr/product/29251/15/coversum/8954685692_1.jpg
149,2022 제13회 젊은작가상 수상작품집,"임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제 (지은이)",문학동네,9788954685887,2022-04-08,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"2010년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이 13회를 맞았다. 올해 젊은작가상에 이름을 올린 수상 작가는 임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제이다.",https://image.aladin.co.kr/product/29206/71/coversum/8954685889_2.jpg
150,시맨틱 에러 1~2 세트 (시즌 1) - 전2권 - 일러스트 엽서 2매 + 재영&상우 증명사진 각 6매 + 리무버블 스티커 5종 + 장재영 아크릴 키링 포함 패키지,"엔지 (지은이), 저수리 (원작)",blackD(블랙디),9791192186542,2022-05-16,7443,국내도서>만화>인터넷 연재 만화,BL소설을 대표하는 저수리 작가의 웹소설 〈시맨틱 에러〉가 엔지 작가의 그림으로 다시 한 번 재현된다. 실패 없는 BL 입문작으로 거론되는 〈시맨틱 에러〉가 전 연령 웹툰으로 거듭나며 더 많은 독자들을 만날 수 있게 되었다.,https://image.aladin.co.kr/product/29281/62/coversum/k762837903_1.jpg
151,작별인사,김영하 (지은이),복복서가,9791191114225,2022-05-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다.",https://image.aladin.co.kr/product/29281/68/coversum/k122837904_1.jpg
152,여학교의 별 2,"와야마 야마 (지은이), 현승희 (옮긴이)",문학동네,9788954685825,2022-05-05,3742,국내도서>만화>순정만화>레이디스 코믹,"호시 선생님의 범상치 않은 졸업 사진은 도시 전설을 낳고, 배구부 학생들을 위해 기념품 제작에 나선 고바야시 선생님은 의외의 재능을 발견한다. 조금씩 밝혀지는 선생님들의 진짜 모습과, 시시함조차 사랑스러운 학생들의 엉뚱발랄 학교생활.",https://image.aladin.co.kr/product/29305/42/coversum/895468582x_1.jpg
153,흔한남매 10,"흔한남매 (지은이), 백난도 (글), 유난희 (그림), 흔한컴퍼니 (감수)",미래엔아이세움,9791168411685,2022-04-28,49995,국내도서>어린이>TV/만화/영화>만화 일반,"으뜸이와 에이미의 우당탕탕 다이어트 대작전, 사랑에 빠진 장민철, 에이미의 웃음 가득한 브이로그, 투명 인간이 된 으뜸이, 공포의 안내 방송, 10년 뒤 에이미와 만난 으뜸이 등 흔한남매의 일상 속엔 생기 넘치는 공감과 웃음이 가득하다.",https://image.aladin.co.kr/product/29286/99/coversum/k082837005_1.jpg
154,둥실이네 떡집,"김리리 (지은이), 김이랑 (그림)",비룡소,9788949162188,2022-04-22,48874,국내도서>어린이>동화/명작/고전>국내창작동화,누적 판매 100만 부(시리즈 전체)를 돌파하며 국내 창작 동화 시리즈의 새로운 기록을 써나가고 있는 '만복이네 떡집' 여섯 번째 이야기다. 6권 &lt;둥실이네 떡집&gt;에는 반려동물과의 이별을 앞둔 여울이의 고민과 소망이 담겨 있다.,https://image.aladin.co.kr/product/29298/67/coversum/8949162180_1.jpg
155,이상한 과자 가게 전천당 14,"히로시마 레이코 (지은이), 쟈쟈 (그림), 김정화 (옮긴이)",길벗스쿨,9791164064243,2022-04-25,48877,국내도서>어린이>동화/명작/고전>외국창작동화,"&lt;이상한 과자 가게 전천당&gt; 시즌 2. 14권은 과자의 힘이 어떠하든, 차곡차곡 쌓은 진심은 어떻게든 통한다는 것을 다양한 에피소드들을 통해 보여준다. 14권에서도 그렇듯, '전천당'의 과자는 불행과 행복을 모두 가져다준다. 선택은 손님의 몫이다.",https://image.aladin.co.kr/product/29281/75/coversum/k482837904_1.jpg
156,2022 제13회 젊은작가상 수상작품집,"임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제 (지은이)",문학동네,9788954685887,2022-04-08,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"2010년 제정된 이래 해를 거듭하며 문단과 독자들의 뜨거운 지지를 받고 있는 젊은작가상이 13회를 맞았다. 올해 젊은작가상에 이름을 올린 수상 작가는 임솔아, 김멜라, 김병운, 김지연, 김혜진, 서수진, 서이제이다.",https://image.aladin.co.kr/product/29206/71/coversum/8954685889_2.jpg
157,"물고기는 존재하지 않는다 - 상실, 사랑 그리고 숨어 있는 삶의 질서에 관한 이야기","룰루 밀러 (지은이), 정지인 (옮긴이)",곰출판,9791189327156,2021-12-17,51002,국내도서>과학>기초과학/교양과학,집착에 가까울 만큼 자연계에 질서를 부여하려 했던 19세기 어느 과학자의 삶을 흥미롭게 좇아가는 이 책은 어느 순간 독자들을 혼돈의 한복판으로 데려가서 우리가 믿고 있던 삶의 질서에 관해 한 가지 의문을 제기한다. “물고기가 존재하지 않는다는 것은 엄연한 하나의 사실이다.,https://image.aladin.co.kr/product/28465/73/coversum/k092835920_2.jpg
158,불편한 편의점 (벚꽃 에디션),김호연 (지은이),나무옆의자,9791161571188,2021-04-20,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,,https://image.aladin.co.kr/product/29045/74/coversum/k192836746_2.jpg
159,애쓰지 않아도,"최은영 (지은이), 김세희 (그림)",마음산책,9788960907348,2022-04-30,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"등단 이후 줄곧 마음을 어루만지는 맑고 순한 서사, 동시에 폭력에 대한 서늘한 태도를 잃지 않는 작품을 발표해온 최은영 작가의 짧은 소설집. 앞서 발표했던 작품들에서 인물 간의 우정과 애정을 세심하게 살폈던 작가는, 이번 짧은 소설집에서도 그 시선을 여실히 드러낸다.",https://image.aladin.co.kr/product/29377/31/coversum/8960907340_1.jpg
160,내가 틀릴 수도 있습니다 - 숲속의 현자가 전하는 마지막 인생 수업,"비욘 나티코 린데블라드 (지은이), 토마스 산체스 (그림), 박미경 (옮긴이)",다산초당(다산북스),9791130689890,2022-04-18,51381,국내도서>인문학>인문 에세이,"2022년 1월, 한 사람이 세상을 떠났다. 그러자 스웨덴 전역에 거대한 애도의 물결이 일었다. 비욘 나티코 린데블라드. 수많은 스웨덴인들을 불안에서 끌어내어 평화와 고요로 이끌었던 그는 2018년 루게릭병에 진단받은 후에도 유쾌하고 따뜻한 지혜를 전하며 살아갔다.",https://image.aladin.co.kr/product/29269/12/coversum/k822837807_2.jpg
161,작별인사,김영하 (지은이),복복서가,9791191114225,2022-05-02,50993,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설,"김영하가 『살인자의 기억법』 이후 9 년 만에 내놓는 장편소설 『작별인사』는 그리 멀지 않은 미래를 배경으로, 별안간 삶이 송두리째 뒤흔들린 한 소년의 여정을 좇는다. 유명한 IT 기업의 연구원인 아버지와 쾌적하고 평화롭게 살아가던 철이는 어느날 갑자기 수용소로 끌려가 난생처음 날것의 감정으로 가득한 혼돈의 세계에 맞닥뜨리게 되면서 정신적, 신체적 위기에 직면한다.",https://image.aladin.co.kr/product/29281/68/coversum/k122837904_1.jpg
162,여학교의 별 2,"와야마 야마 (지은이), 현승희 (옮긴이)",문학동네,9788954685825,2022-05-05,3742,국내도서>만화>순정만화>레이디스 코믹,"호시 선생님의 범상치 않은 졸업 사진은 도시 전설을 낳고, 배구부 학생들을 위해 기념품 제작에 나선 고바야시 선생님은 의외의 재능을 발견한다. 조금씩 밝혀지는 선생님들의 진짜 모습과, 시시함조차 사랑스러운 학생들의 엉뚱발랄 학교생활.",https://image.aladin.co.kr/product/29305/42/coversum/895468582x_1.jpg
